"","GEBJAHR","ALTM","GEBURTENFOLGE_LEB","count","sectiorate","totalbirthsperyear","GEBJAHRdistri","referencedistripar","agecorrectedsectiopar"
"2021",2004,48,"1",2,1,78968,2.53267146185797e-05,0,0
"2022",2004,48,"2",1,1,78968,1.26633573092898e-05,1.12778987019139e-05,1.12778987019139e-05
"2023",2004,48,"3",0,0,78968,0,0,0
"2024",2004,48,"4",1,1,78968,1.26633573092898e-05,2.25557974038277e-05,2.25557974038277e-05
"2025",2004,49,"1",0,0,78968,0,0,0
"2026",2004,49,"2",0,0,78968,0,0,0
"2027",2004,49,"3",1,1,78968,1.26633573092898e-05,0,0
"2028",2004,49,"4",0,0,78968,0,0,0
"2029",2004,50,"1",0,0,78968,0,0,0
"2030",2004,50,"2",0,0,78968,0,0,0
"2031",2004,50,"3",0,0,78968,0,0,0
"2032",2004,50,"4",1,0,78968,1.26633573092898e-05,1.12778987019139e-05,0
"2033",2004,51,"1",0,0,78968,0,0,0
"2034",2004,51,"2",0,0,78968,0,0,0
"2035",2004,51,"3",0,0,78968,0,0,0
"2036",2004,51,"4",1,0,78968,1.26633573092898e-05,0,0
"2037",2004,52,"1",0,0,78968,0,0,0
"2038",2004,52,"2",0,0,78968,0,0,0
"2039",2004,52,"3",0,0,78968,0,0,0
"2040",2004,52,"4",0,0,78968,0,0,0
"2041",2004,53,"1",0,0,78968,0,0,0
"2042",2004,53,"2",0,0,78968,0,0,0
"2043",2004,53,"3",0,0,78968,0,0,0
"2044",2004,53,"4",0,0,78968,0,0,0
"2045",2004,54,"1",0,0,78968,0,0,0
"2046",2004,54,"2",0,0,78968,0,0,0
"2047",2004,54,"3",1,0,78968,1.26633573092898e-05,0,0
"2048",2004,54,"4",1,0,78968,1.26633573092898e-05,0,0
"2049",2004,55,"1",0,0,78968,0,0,0
"2050",2004,55,"2",0,0,78968,0,0,0
"2051",2004,55,"3",0,0,78968,0,0,0
"2052",2004,55,"4",0,0,78968,0,0,0
"2053",2004,56,"1",0,0,78968,0,0,0
"2054",2004,56,"2",0,0,78968,0,0,0
"2055",2004,56,"3",0,0,78968,0,0,0
"2056",2004,56,"4",0,0,78968,0,0,0
"2057",2004,57,"1",0,0,78968,0,0,0
"2058",2004,57,"2",0,0,78968,0,0,0
"2059",2004,57,"3",0,0,78968,0,0,0
"2060",2004,57,"4",0,0,78968,0,0,0
"2061",2004,58,"1",0,0,78968,0,0,0
"2062",2004,58,"2",1,1,78968,1.26633573092898e-05,0,0
"2063",2004,58,"3",1,1,78968,1.26633573092898e-05,0,0
"2064",2004,58,"4",0,0,78968,0,0,0
"2065",2004,59,"1",0,0,78968,0,0,0
"2066",2004,59,"2",0,0,78968,0,0,0
"2067",2004,59,"3",0,0,78968,0,0,0
"2068",2004,59,"4",0,0,78968,0,0,0
"2069",2004,60,"1",0,0,78968,0,0,0
"2070",2004,60,"2",0,0,78968,0,0,0
"2071",2004,60,"3",0,0,78968,0,0,0
"2072",2004,60,"4",0,0,78968,0,0,0
"2073",2004,61,"1",0,0,78968,0,0,0
"2074",2004,61,"2",0,0,78968,0,0,0
"2075",2004,61,"3",0,0,78968,0,0,0
"2076",2004,61,"4",0,0,78968,0,0,0
"2077",2004,66,"1",0,0,78968,0,0,0
"2078",2004,66,"2",0,0,78968,0,0,0
"2079",2004,66,"3",0,0,78968,0,0,0
"2080",2004,66,"4",0,0,78968,0,0,0
"2081",2005,11,"1",0,0,78190,0,1.12778987019139e-05,0
"2082",2005,11,"2",0,0,78190,0,0,0
"2083",2005,11,"3",0,0,78190,0,0,0
"2084",2005,11,"4",0,0,78190,0,0,0
"2085",2005,12,"1",0,0,78190,0,0,0
"2086",2005,12,"2",0,0,78190,0,0,0
"2087",2005,12,"3",0,0,78190,0,0,0
"2088",2005,12,"4",0,0,78190,0,0,0
"2089",2005,13,"1",0,0,78190,0,3.38336961057416e-05,0
"2090",2005,13,"2",0,0,78190,0,0,0
"2091",2005,13,"3",0,0,78190,0,0,0
"2092",2005,13,"4",0,0,78190,0,0,0
"2093",2005,14,"1",3,0.666666666666667,78190,3.83680777593043e-05,0.000135334784422966,9.02231896153109e-05
"2094",2005,14,"2",0,0,78190,0,2.25557974038277e-05,0
"2095",2005,14,"3",0,0,78190,0,0,0
"2096",2005,14,"4",0,0,78190,0,0,0
"2097",2005,15,"1",62,0.209677419354839,78190,0.000792940273692288,0.000800730807835884,0.000167895169384943
"2098",2005,15,"2",2,0,78190,2.55787185062028e-05,3.38336961057416e-05,0
"2099",2005,15,"3",0,0,78190,0,0,0
"2100",2005,15,"4",0,0,78190,0,0,0
"2101",2005,16,"1",186,0.172043010752688,78190,0.00237882082107686,0.00239091452480574,0.000411340133299912
"2102",2005,16,"2",8,0.125,78190,0.000102314874024811,6.76673922114832e-05,8.45842402643539e-06
"2103",2005,16,"3",1,1,78190,1.27893592531014e-05,0,0
"2104",2005,16,"4",0,0,78190,0,0,0
"2105",2005,17,"1",438,0.162100456621005,78190,0.00560173935285842,0.00633817907047559,0.00102742172146979
"2106",2005,17,"2",18,0,78190,0.000230208466555826,0.000417282251970813,0
"2107",2005,17,"3",0,0,78190,0,3.38336961057416e-05,0
"2108",2005,17,"4",0,0,78190,0,0,0
"2109",2005,18,"1",830,0.2,78190,0.0106151681800742,0.0103869447044627,0.00207738894089253
"2110",2005,18,"2",78,0.179487179487179,78190,0.000997570021741911,0.00128568045201818,0.000230763158054545
"2111",2005,18,"3",6,0,78190,7.67361555186085e-05,6.76673922114832e-05,0
"2112",2005,18,"4",0,0,78190,0,0,0
"2113",2005,19,"1",1204,0.224252491694352,78190,0.0153983885407341,0.0186536444529655,0.00418312624775805
"2114",2005,19,"2",202,0.158415841584158,78190,0.00258345056912649,0.00289841996639186,0.000459155638240295
"2115",2005,19,"3",22,0.181818181818182,78190,0.000281365903568231,0.000315781163653588,5.74147570279251e-05
"2116",2005,19,"4",2,0,78190,2.55787185062028e-05,2.25557974038277e-05,0
"2117",2005,20,"1",1507,0.195753151957532,78190,0.0192735643944238,0.023300138718154,0.00456107559512637
"2118",2005,20,"2",328,0.192073170731707,78190,0.00419490983501727,0.00609006529903348,0.0011697381519485
"2119",2005,20,"3",38,0.210526315789474,78190,0.000485995651617854,0.000552617036393779,0.00011634042871448
"2120",2005,20,"4",1,0,78190,1.27893592531014e-05,6.76673922114832e-05,0
"2121",2005,21,"1",1726,0.194090382387022,78190,0.022074434070853,0.0269090663027665,0.00522279096838167
"2122",2005,21,"2",515,0.159223300970874,78190,0.00658652001534723,0.00996966245249185,0.00158740256525113
"2123",2005,21,"3",80,0.2125,78190,0.00102314874024811,0.00147740472995072,0.000313948505114527
"2124",2005,21,"4",6,0,78190,7.67361555186085e-05,0.000203002176634449,0
"2125",2005,22,"1",1851,0.209616423554835,78190,0.0236731039774907,0.0287924753859861,0.00603537571570103
"2126",2005,22,"2",761,0.189224704336399,78190,0.00973270239161018,0.0153943317281124,0.00291298786970853
"2127",2005,22,"3",133,0.240601503759398,78190,0.00170098478066249,0.00230069133519043,0.000553549794933035
"2128",2005,22,"4",26,0.307692307692308,78190,0.000332523340580637,0.000360892758461243,0.000111043925680383
"2129",2005,23,"1",2198,0.214285714285714,78190,0.0281110116383169,0.0331457442849248,0.00710265948962675
"2130",2005,23,"2",1075,0.18046511627907,78190,0.013748561197084,0.0197363227283493,0.0035617177760928
"2131",2005,23,"3",187,0.117647058823529,78190,0.00239161018032997,0.00324803482615119,0.000382121744253081
"2132",2005,23,"4",37,0.135135135135135,78190,0.000473206292364753,0.000518783340288038,7.01058567956808e-05
"2133",2005,24,"1",2265,0.229580573951435,78190,0.0289678987082747,0.0345216479265583,0.00792549974472862
"2134",2005,24,"2",1316,0.192249240121581,78190,0.0168307967770815,0.0242474822091148,0.00466156002956386
"2135",2005,24,"3",291,0.192439862542955,78190,0.00372170354265251,0.00448860368336172,0.000863786275835932
"2136",2005,24,"4",54,0.185185185185185,78190,0.000690625399667477,0.000924787693556936,0.000171256980288322
"2137",2005,25,"1",2380,0.230672268907563,78190,0.0304386750223814,0.0389764179138143,0.00899077875406893
"2138",2005,25,"2",1528,0.174738219895288,78190,0.019542140938739,0.0283188036405057,0.00494837733770617
"2139",2005,25,"3",338,0.21301775147929,78190,0.00432280342754828,0.00621412218475454,0.00132371833521398
"2140",2005,25,"4",79,0.240506329113924,78190,0.00101035938099501,0.00124056885721052,0.000298364661860759
"2141",2005,26,"1",2374,0.248104465037911,78190,0.0303619388668628,0.0386380809527569,0.00958628040487523
"2142",2005,26,"2",1608,0.17226368159204,78190,0.0205652896789871,0.0325367377550215,0.00560489823267472
"2143",2005,26,"3",443,0.203160270880361,78190,0.00566568614912393,0.00807497547057032,0.00164051420395334
"2144",2005,26,"4",115,0.234782608695652,78190,0.00147077631410666,0.00204129966504641,0.000479261660489157
"2145",2005,27,"1",2331,0.258687258687259,78190,0.0298119964189794,0.035220877646077,0.009111192286823
"2146",2005,27,"2",1722,0.188734030197445,78190,0.0220232766338406,0.0334728033472803,0.00631745707773874
"2147",2005,27,"3",524,0.16793893129771,78190,0.00670162424862514,0.00977793817455932,0.00164209648733057
"2148",2005,27,"4",144,0.201388888888889,78190,0.0018416677324466,0.00217663444946937,0.000438349993295916
"2149",2005,28,"1",2290,0.25589519650655,78190,0.0292876326896023,0.0307435518614172,0.00786712724488667
"2150",2005,28,"2",1914,0.204806687565308,78190,0.0244788336104361,0.0329991316018,0.00675844283589633
"2151",2005,28,"3",577,0.190641247833622,78190,0.00737946028903952,0.0103869447044627,0.0019801800996376
"2152",2005,28,"4",174,0.172413793103448,78190,0.00222534851003965,0.00294353156119952,0.000507505441586124
"2153",2005,29,"1",2315,0.266522678185745,78190,0.0296073666709298,0.0262549481780555,0.00699753910404329
"2154",2005,29,"2",2037,0.205694648993618,78190,0.0260519247985676,0.0315893942640607,0.00649776936506698
"2155",2005,29,"3",675,0.182222222222222,78190,0.00863281749584346,0.0114696229798464,0.00209002018743868
"2156",2005,29,"4",236,0.165254237288136,78190,0.00301828878373193,0.00358637178720861,0.000592663134326846
"2157",2005,30,"1",2163,0.275543226999538,78190,0.0276633840644584,0.0220708477596454,0.00608147261430822
"2158",2005,30,"2",2007,0.204783258594918,78190,0.0256682440209745,0.0279579108820445,0.00572531209393138
"2159",2005,30,"3",769,0.17815344603381,78190,0.00983501726563499,0.0127101918370569,0.00226436447552249
"2160",2005,30,"4",276,0.152173913043478,78190,0.00352986315385599,0.00438710259504449,0.000667602568811118
"2161",2005,31,"1",1967,0.298932384341637,78190,0.0251566696508505,0.0179093031386392,0.00535367068913058
"2162",2005,31,"2",1992,0.232429718875502,78190,0.025476403632178,0.0235933640844038,0.00548379898146534
"2163",2005,31,"3",758,0.211081794195251,78190,0.00969433431385088,0.0118530715357115,0.00250196760648263
"2164",2005,31,"4",296,0.128378378378378,78190,0.00378565033891802,0.00416154462100621,0.000534252349994041
"2165",2005,32,"1",1643,0.331710286062082,78190,0.0210129172528456,0.0128116929253741,0.0042497703252154
"2166",2005,32,"2",1914,0.235109717868339,78190,0.0244788336104361,0.0192062614893593,0.0045155787200688
"2167",2005,32,"3",877,0.182440136830103,78190,0.0112162680649699,0.0105222794888856,0.00191968610971688
"2168",2005,32,"4",319,0.150470219435737,78190,0.00407980560173935,0.00452243737946746,0.000680492144872846
"2169",2005,33,"1",1494,0.374163319946452,78190,0.0191073027241335,0.0108042269564335,0.00404254542747411
"2170",2005,33,"2",1790,0.255307262569832,78190,0.0228929530630515,0.0153266643359009,0.00391300871592555
"2171",2005,33,"3",812,0.217980295566502,78190,0.0103849597135184,0.00952982440311721,0.00207731394008836
"2172",2005,33,"4",350,0.151428571428571,78190,0.0044762757385855,0.00490588593533253,0.000742891298778926
"2173",2005,34,"1",1206,0.349917081260365,78190,0.0154239672592403,0.00720657727052296,0.00252170448437868
"2174",2005,34,"2",1544,0.249352331606218,78190,0.0197467706867886,0.0111087302213852,0.00276998778188684
"2175",2005,34,"3",742,0.203504043126685,78190,0.00948970456580125,0.00821031025499329,0.00167083133221562
"2176",2005,34,"4",352,0.178977272727273,78190,0.0045018544570917,0.00453371527816937,0.000811431995808723
"2177",2005,35,"1",1005,0.387064676616915,78190,0.0128533060493669,0.00596600841331243,0.00230923111719257
"2178",2005,35,"2",1289,0.276183087664856,78190,0.0164854840772477,0.00844714612773348,0.00233295889951367
"2179",2005,35,"3",724,0.237569060773481,78190,0.00925949609924543,0.00613517689384114,0.001457528212349
"2180",2005,35,"4",347,0.190201729106628,78190,0.00443790766082619,0.00459010477167894,0.00087304586435392
"2181",2005,36,"1",850,0.425882352941176,78190,0.0108709553651362,0.00410515512749664,0.00174831312488681
"2182",2005,36,"2",1075,0.310697674418605,78190,0.013748561197084,0.00652990334840812,0.00202882578452866
"2183",2005,36,"3",534,0.232209737827715,78190,0.00682951784115616,0.00505249861845741,0.00117323937956689
"2184",2005,36,"4",321,0.199376947040498,78190,0.00410538432024556,0.00355253809110287,0.000708294198849169
"2185",2005,37,"1",639,0.417840375586854,78190,0.00817240056273181,0.00281947467547847,0.00117809035735955
"2186",2005,37,"2",797,0.33375156838143,78190,0.0101931193247218,0.00431943520283301,0.00144161827346748
"2187",2005,37,"3",505,0.261386138613861,78190,0.00645862642281622,0.00383448555865071,0.00100228137374632
"2188",2005,37,"4",303,0.168316831683168,78190,0.00387517585368973,0.00340592540797799,0.000573274573620057
"2189",2005,38,"1",465,0.460215053763441,78190,0.00594705205269216,0.00243602611961339,0.00112109589160702
"2190",2005,38,"2",602,0.333887043189369,78190,0.00769919427036705,0.00338336961057416,0.00112966327529137
"2191",2005,38,"3",405,0.269135802469136,78190,0.00517969049750608,0.00284203047288229,0.000764892151960913
"2192",2005,38,"4",264,0.200757575757576,78190,0.00337639084281877,0.00245858191701722,0.000493578945461791
"2193",2005,39,"1",309,0.488673139158576,78190,0.00395191200920834,0.0014661268312488,0.000716456801030968
"2194",2005,39,"2",429,0.351981351981352,78190,0.00548663511958051,0.00216535655076746,0.000762165126260808
"2195",2005,39,"3",307,0.254071661237785,78190,0.00392633329070214,0.00182701958971005,0.000464193902271608
"2196",2005,39,"4",244,0.237704918032787,78190,0.00312060365775675,0.00221046814557512,0.000525439149358019
"2197",2005,40,"1",224,0.513392857142857,78190,0.00286481647269472,0.000890953997451195,0.000457409418334319
"2198",2005,40,"2",289,0.356401384083045,78190,0.00369612482414631,0.00120673516110478,0.000430082081639421
"2199",2005,40,"3",205,0.297560975609756,78190,0.00262181864688579,0.00127440255331627,0.000379212467084352
"2200",2005,40,"4",207,0.188405797101449,78190,0.00264739736539199,0.00151123842605646,0.000284726080271506
"2201",2005,41,"1",146,0.547945205479452,78190,0.00186724645095281,0.000428560150672727,0.000234827479820672
"2202",2005,41,"2",158,0.392405063291139,78190,0.00202071876199002,0.000575172833797607,0.000225700732249694
"2203",2005,41,"3",134,0.305970149253731,78190,0.00171377413991559,0.000879676098749281,0.000269154627229258
"2204",2005,41,"4",141,0.25531914893617,78190,0.0018032996546873,0.00103756668057608,0.000264910641849211
"2205",2005,42,"1",78,0.551282051282051,78190,0.000997570021741911,0.000360892758461243,0.000198953700177352
"2206",2005,42,"2",111,0.315315315315315,78190,0.00141961887709426,0.00034961485975933,0.000110238919743933
"2207",2005,42,"3",96,0.354166666666667,78190,0.00122777848829774,0.000462393846778468,0.000163764487400707
"2208",2005,42,"4",88,0.295454545454545,78190,0.00112546361427293,0.000857120301345453,0.000253240089033884
"2209",2005,43,"1",35,0.628571428571429,78190,0.00044762757385855,0.000180446379230622,0.000113423438373534
"2210",2005,43,"2",51,0.352941176470588,78190,0.000652257321908172,0.000259391670144019,9.15500012273007e-05
"2211",2005,43,"3",40,0.525,78190,0.000511574370124057,0.000304503264951674,0.000159864214099629
"2212",2005,43,"4",59,0.220338983050847,78190,0.000754572195932984,0.000473671745480382,0.000104368350699067
"2213",2005,44,"1",16,0.6875,78190,0.000204629748049623,4.51115948076554e-05,3.10142214302631e-05
"2214",2005,44,"2",27,0.518518518518518,78190,0.000345312699833738,9.02231896153109e-05,4.67823946153464e-05
"2215",2005,44,"3",13,0.384615384615385,78190,0.000166261670290318,0.000214280075336363,8.2415413590909e-05
"2216",2005,44,"4",31,0.258064516129032,78190,0.000396470136846144,0.000259391670144019,6.69397858436177e-05
"2217",2005,45,"1",11,0.818181818181818,78190,0.000140682951784116,3.38336961057416e-05,2.76821149956067e-05
"2218",2005,45,"2",14,0.714285714285714,78190,0.00017905102954342,4.51115948076554e-05,3.22225677197539e-05
"2219",2005,45,"3",11,0.181818181818182,78190,0.000140682951784116,7.8945290913397e-05,1.43536892569813e-05
"2220",2005,45,"4",13,0.153846153846154,78190,0.000166261670290318,0.000203002176634449,3.12311040976076e-05
"2221",2005,46,"1",2,1,78190,2.55787185062028e-05,1.12778987019139e-05,1.12778987019139e-05
"2222",2005,46,"2",2,0.5,78190,2.55787185062028e-05,0,0
"2223",2005,46,"3",8,0.25,78190,0.000102314874024811,1.12778987019139e-05,2.81947467547846e-06
"2224",2005,46,"4",14,0.428571428571429,78190,0.00017905102954342,0.000101501088317225,4.35004664216677e-05
"2225",2005,47,"1",4,0.5,78190,5.11574370124057e-05,0,0
"2226",2005,47,"2",1,1,78190,1.27893592531014e-05,1.12778987019139e-05,1.12778987019139e-05
"2227",2005,47,"3",1,0,78190,1.27893592531014e-05,2.25557974038277e-05,0
"2228",2005,47,"4",4,0,78190,5.11574370124057e-05,6.76673922114832e-05,0
"2229",2005,48,"1",1,1,78190,1.27893592531014e-05,0,0
"2230",2005,48,"2",0,0,78190,0,1.12778987019139e-05,0
"2231",2005,48,"3",0,0,78190,0,0,0
"2232",2005,48,"4",0,0,78190,0,2.25557974038277e-05,0
"2233",2005,49,"1",1,1,78190,1.27893592531014e-05,0,0
"2234",2005,49,"2",0,0,78190,0,0,0
"2235",2005,49,"3",1,1,78190,1.27893592531014e-05,0,0
"2236",2005,49,"4",1,0,78190,1.27893592531014e-05,0,0
"2237",2005,50,"1",2,0.5,78190,2.55787185062028e-05,0,0
"2238",2005,50,"2",0,0,78190,0,0,0
"2239",2005,50,"3",0,0,78190,0,0,0
"2240",2005,50,"4",0,0,78190,0,1.12778987019139e-05,0
"2241",2005,51,"1",0,0,78190,0,0,0
"2242",2005,51,"2",0,0,78190,0,0,0
"2243",2005,51,"3",0,0,78190,0,0,0
"2244",2005,51,"4",0,0,78190,0,0,0
"2245",2005,52,"1",0,0,78190,0,0,0
"2246",2005,52,"2",0,0,78190,0,0,0
"2247",2005,52,"3",0,0,78190,0,0,0
"2248",2005,52,"4",1,0,78190,1.27893592531014e-05,0,0
"2249",2005,53,"1",0,0,78190,0,0,0
"2250",2005,53,"2",0,0,78190,0,0,0
"2251",2005,53,"3",1,0,78190,1.27893592531014e-05,0,0
"2252",2005,53,"4",0,0,78190,0,0,0
"2253",2005,54,"1",0,0,78190,0,0,0
"2254",2005,54,"2",0,0,78190,0,0,0
"2255",2005,54,"3",0,0,78190,0,0,0
"2256",2005,54,"4",0,0,78190,0,0,0
"2257",2005,55,"1",0,0,78190,0,0,0
"2258",2005,55,"2",1,1,78190,1.27893592531014e-05,0,0
"2259",2005,55,"3",1,1,78190,1.27893592531014e-05,0,0
"2260",2005,55,"4",0,0,78190,0,0,0
"2261",2005,56,"1",0,0,78190,0,0,0
"2262",2005,56,"2",0,0,78190,0,0,0
"2263",2005,56,"3",0,0,78190,0,0,0
"2264",2005,56,"4",0,0,78190,0,0,0
"2265",2005,57,"1",0,0,78190,0,0,0
"2266",2005,57,"2",0,0,78190,0,0,0
"2267",2005,57,"3",0,0,78190,0,0,0
"2268",2005,57,"4",0,0,78190,0,0,0
"2269",2005,58,"1",0,0,78190,0,0,0
"2270",2005,58,"2",0,0,78190,0,0,0
"2271",2005,58,"3",0,0,78190,0,0,0
"2272",2005,58,"4",0,0,78190,0,0,0
"2273",2005,59,"1",0,0,78190,0,0,0
"2274",2005,59,"2",0,0,78190,0,0,0
"2275",2005,59,"3",0,0,78190,0,0,0
"2276",2005,59,"4",0,0,78190,0,0,0
"2277",2005,60,"1",0,0,78190,0,0,0
"2278",2005,60,"2",0,0,78190,0,0,0
"2279",2005,60,"3",0,0,78190,0,0,0
"2280",2005,60,"4",0,0,78190,0,0,0
"2281",2005,61,"1",0,0,78190,0,0,0
"2282",2005,61,"2",0,0,78190,0,0,0
"2283",2005,61,"3",0,0,78190,0,0,0
"2284",2005,61,"4",0,0,78190,0,0,0
"2285",2005,66,"1",0,0,78190,0,0,0
"2286",2005,66,"2",0,0,78190,0,0,0
"2287",2005,66,"3",0,0,78190,0,0,0
"2288",2005,66,"4",0,0,78190,0,0,0
"2289",2006,11,"1",0,0,77914,0,1.12778987019139e-05,0
"2290",2006,11,"2",0,0,77914,0,0,0
"2291",2006,11,"3",0,0,77914,0,0,0
"2292",2006,11,"4",0,0,77914,0,0,0
"2293",2006,12,"1",0,0,77914,0,0,0
"2294",2006,12,"2",0,0,77914,0,0,0
"2295",2006,12,"3",0,0,77914,0,0,0
"2296",2006,12,"4",0,0,77914,0,0,0
"2297",2006,13,"1",2,0,77914,2.5669327720307e-05,3.38336961057416e-05,0
"2298",2006,13,"2",0,0,77914,0,0,0
"2299",2006,13,"3",0,0,77914,0,0,0
"2300",2006,13,"4",0,0,77914,0,0,0
"2301",2006,14,"1",16,0.25,77914,0.000205354621762456,0.000135334784422966,3.38336961057416e-05
"2302",2006,14,"2",0,0,77914,0,2.25557974038277e-05,0
"2303",2006,14,"3",0,0,77914,0,0,0
"2304",2006,14,"4",0,0,77914,0,0,0
"2305",2006,15,"1",69,0.260869565217391,77914,0.000885591806350592,0.000800730807835884,0.000208886297696318
"2306",2006,15,"2",0,0,77914,0,3.38336961057416e-05,0
"2307",2006,15,"3",0,0,77914,0,0,0
"2308",2006,15,"4",0,0,77914,0,0,0
"2309",2006,16,"1",205,0.160975609756098,77914,0.00263110609133147,0.00239091452480574,0.000384878923505314
"2310",2006,16,"2",5,0.2,77914,6.41733193007675e-05,6.76673922114832e-05,1.35334784422966e-05
"2311",2006,16,"3",0,0,77914,0,0,0
"2312",2006,16,"4",0,0,77914,0,0,0
"2313",2006,17,"1",403,0.193548387096774,77914,0.00517236953564186,0.00633817907047559,0.00122674433622108
"2314",2006,17,"2",21,0.333333333333333,77914,0.000269527941063224,0.000417282251970813,0.000139094083990271
"2315",2006,17,"3",1,0,77914,1.28346638601535e-05,3.38336961057416e-05,0
"2316",2006,17,"4",0,0,77914,0,0,0
"2317",2006,18,"1",698,0.169054441260745,77914,0.00895859537438714,0.0103869447044627,0.00175595913341919
"2318",2006,18,"2",72,0.222222222222222,77914,0.000924095797931052,0.00128568045201818,0.000285706767115151
"2319",2006,18,"3",1,0,77914,1.28346638601535e-05,6.76673922114832e-05,0
"2320",2006,18,"4",2,0.5,77914,2.5669327720307e-05,0,0
"2321",2006,19,"1",1184,0.201858108108108,77914,0.0151962420104217,0.0186536444529655,0.00376538937859693
"2322",2006,19,"2",193,0.155440414507772,77914,0.00247709012500963,0.00289841996639186,0.000450531600993554
"2323",2006,19,"3",17,0.117647058823529,77914,0.00021818928562261,0.000315781163653588,3.71507251357162e-05
"2324",2006,19,"4",3,0,77914,3.85039915804605e-05,2.25557974038277e-05,0
"2325",2006,20,"1",1491,0.197853789403085,77914,0.0191364838154889,0.023300138718154,0.00461002073900432
"2326",2006,20,"2",322,0.161490683229814,77914,0.00413276176296943,0.00609006529903348,0.000983488806055097
"2327",2006,20,"3",48,0.145833333333333,77914,0.000616063865287368,0.000552617036393779,8.05899844740928e-05
"2328",2006,20,"4",4,0,77914,5.1338655440614e-05,6.76673922114832e-05,0
"2329",2006,21,"1",1688,0.217417061611374,77914,0.0216649125959391,0.0269090663027665,0.00585049012625314
"2330",2006,21,"2",525,0.175238095238095,77914,0.00673819852658059,0.00996966245249185,0.00174706465834143
"2331",2006,21,"3",78,0.141025641025641,77914,0.00100110378109197,0.00147740472995072,0.000208351949095614
"2332",2006,21,"4",9,0.444444444444444,77914,0.000115511974741382,0.000203002176634449,9.02231896153109e-05
"2333",2006,22,"1",1803,0.219633943427621,77914,0.0231408989398568,0.0287924753859861,0.00632380491006683
"2334",2006,22,"2",756,0.187830687830688,77914,0.00970300587827605,0.0153943317281124,0.00289152791718514
"2335",2006,22,"3",106,0.207547169811321,77914,0.00136047436917627,0.00230069133519043,0.000477501975228202
"2336",2006,22,"4",18,0.111111111111111,77914,0.000231023949482763,0.000360892758461243,4.00991953845826e-05
"2337",2006,23,"1",1964,0.237780040733198,77914,0.0252072798213415,0.0331457442849248,0.00788139642620158
"2338",2006,23,"2",1062,0.177966101694915,77914,0.013630413019483,0.0197363227283493,0.00351239641775707
"2339",2006,23,"3",209,0.196172248803828,77914,0.00268244474677208,0.00324803482615119,0.000637174296039229
"2340",2006,23,"4",33,0.272727272727273,77914,0.000423543907385066,0.000518783340288038,0.000141486365533101
"2341",2006,24,"1",2281,0.239807102148181,77914,0.0292758682650101,0.0345216479265583,0.0082785363506477
"2342",2006,24,"2",1259,0.188244638602065,77914,0.0161588417999333,0.0242474822091148,0.00456445852546482
"2343",2006,24,"3",248,0.209677419354839,77914,0.00318299663731807,0.00448860368336172,0.000941158836833908
"2344",2006,24,"4",52,0.192307692307692,77914,0.000667402520727982,0.000924787693556936,0.000177843787222488
"2345",2006,25,"1",2385,0.248218029350105,77914,0.0306106733064661,0.0389764179138143,0.00967464964569311
"2346",2006,25,"2",1457,0.215511324639671,77914,0.0187001052442437,0.0283188036405057,0.00610302288477611
"2347",2006,25,"3",346,0.208092485549133,77914,0.00444079369561311,0.00621412218475454,0.00129311213093158
"2348",2006,25,"4",75,0.146666666666667,77914,0.000962599789511513,0.00124056885721052,0.000181950099057544
"2349",2006,26,"1",2323,0.252260008609557,77914,0.0298149241471366,0.0386380809527569,0.0097468426337992
"2350",2006,26,"2",1565,0.205750798722045,77914,0.0200862489411402,0.0325367377550215,0.00669445978090538
"2351",2006,26,"3",428,0.191588785046729,77914,0.0054932361321457,0.00807497547057032,0.00154707473968871
"2352",2006,26,"4",116,0.146551724137931,77914,0.00148882100777781,0.00204129966504641,0.000299155985394732
"2353",2006,27,"1",2356,0.260611205432937,77914,0.0302384680545217,0.035220877646077,0.00917895537975011
"2354",2006,27,"2",1890,0.222222222222222,77914,0.0242575146956901,0.0334728033472803,0.00743840074384007
"2355",2006,27,"3",492,0.217479674796748,77914,0.00631465461919552,0.00977793817455932,0.00212650281438587
"2356",2006,27,"4",142,0.197183098591549,77914,0.0018225222681418,0.00217663444946937,0.000429195525247482
"2357",2006,28,"1",2383,0.279479647503147,77914,0.0305850039787458,0.0307435518614172,0.0085921970372236
"2358",2006,28,"2",1861,0.224610424502955,77914,0.0238853094437457,0.0329991316018,0.00741194895730918
"2359",2006,28,"3",625,0.2112,77914,0.00802166491259594,0.0103869447044627,0.00219372272158251
"2360",2006,28,"4",175,0.228571428571429,77914,0.00224606617552686,0.00294353156119952,0.000672807213988461
"2361",2006,29,"1",2253,0.284065690190857,77914,0.0289164976769258,0.0262549481780555,0.0074581299751245
"2362",2006,29,"2",1878,0.230031948881789,77914,0.0241034987293683,0.0315893942640607,0.0072665699265571
"2363",2006,29,"3",676,0.199704142011834,77914,0.00867623276946377,0.0114696229798464,0.00229053121638944
"2364",2006,29,"4",209,0.172248803827751,77914,0.00268244474677208,0.00358637178720861,0.000617748250428277
"2365",2006,30,"1",2244,0.286541889483066,77914,0.0288009857021845,0.0220708477596454,0.00632422241954189
"2366",2006,30,"2",1988,0.231388329979879,77914,0.0255153117539852,0.0279579108820445,0.00646913430872256
"2367",2006,30,"3",709,0.225669957686883,77914,0.00909977667684883,0.0127101918370569,0.0028683084540608
